# m0 | m12  | ng          | ns          | nn          | ll          | sb       | ss       | tb          | bb          | gg       | sg
460 | 560 | 0.983844 | 1.19156 | 1.12353 | 1.06977 | 1.73826 | 1.15251 | 2.29742 | 2.6672 | 5.37071 | 2.20497
460 | 580 | 0.9882 | 1.20182 | 1.1185 | 1.06964 | 1.77358 | 1.14899 | 2.34296 | 2.73548 | 5.66197 | 2.27679
460 | 600 | 0.992936 | 1.21738 | 1.11333 | 1.06854 | 1.80973 | 1.14901 | 2.38581 | 2.8197 | 6.00877 | 2.35294
460 | 620 | 0.997553 | 1.22562 | 1.10756 | 1.06724 | 1.84472 | 1.14719 | 2.43879 | 2.90594 | 6.37671 | 2.4359
460 | 640 | 1.00428 | 1.24177 | 1.10156 | 1.06724 | 1.89474 | 1.14773 | 2.49949 | 3.00474 | 6.74098 | 2.51181
460 | 660 | 1.01013 | 1.25502 | 1.10061 | 1.06598 | 1.93827 | 1.14925 | 2.55548 | 3.10245 | 7.16172 | 2.59774
460 | 680 | 1.01752 | 1.27108 | 1.09597 | 1.06686 | 1.98953 | 1.14706 | 2.62186 | 3.20376 | 7.57653 | 2.69189
460 | 700 | 1.02537 | 1.28346 | 1.08985 | 1.06436 | 2.04938 | 1.14452 | 2.68698 | 3.31856 | 8.02372 | 2.76154
460 | 720 | 1.03055 | 1.29836 | 1.08899 | 1.06461 | 2.10839 | 1.14092 | 2.76394 | 3.45022 | 8.52761 | 2.85242
460 | 740 | 1.03817 | 1.31531 | 1.08489 | 1.06523 | 2.16256 | 1.13363 | 2.83114 | 3.56261 | 9.00952 | 2.93375
460 | 760 | 1.04964 | 1.33097 | 1.07785 | 1.06455 | 2.23077 | 1.1261 | 2.90389 | 3.68618 | 9.56973 | 3.02483
460 | 780 | 1.06058 | 1.34677 | 1.07541 | 1.06503 | 2.28713 | 1.11969 | 2.98155 | 3.83803 | 10.1856 | 3.12338
460 | 800 | 1.06965 | 1.36197 | 1.07171 | 1.06297 | 2.35624 | 1.11224 | 3.06518 | 3.97022 | 10.8364 | 3.2243
460 | 820 | 1.07931 | 1.37773 | 1.06836 | 1.06569 | 2.44 | 1.10811 | 3.14704 | 4.11559 | 11.6092 | 3.33784
460 | 840 | 1.09102 | 1.39703 | 1.06388 | 1.0643 | 2.51282 | 1.09821 | 3.25159 | 4.26733 | 12.3636 | 3.45098
460 | 860 | 1.10279 | 1.41544 | 1.05975 | 1.06575 | 2.6 | 1.09774 | 3.34855 | 4.45461 | 13.2323 | 3.56534
460 | 880 | 1.11212 | 1.43333 | 1.05816 | 1.06292 | 2.69006 | 1.09221 | 3.44165 | 4.64 | 14.1244 | 3.6853
460 | 900 | 1.09996 | 1.45024 | 1.05485 | 1.06695 | 2.78151 | 1.08936 | 3.55408 | 4.83595 | 15.1481 | 3.82979
460 | 920 | 1.156 | 1.47009 | 1.05176 | 1.06511 | 2.8989 | 1.08571 | 3.6641 | 5.05499 | 16.4072 | 3.97768
460 | 940 | 1.17602 | 1.4853 | 1.04994 | 1.06557 | 3.01587 | 1.08077 | 3.78189 | 5.30409 | 17.8431 | 4.13158
460 | 960 | 1.18903 | 1.50578 | 1.04783 | 1.06774 | 3.12821 | 1.07812 | 3.90304 | 5.54156 | 19.2 | 4.31373
460 | 980 | 1.20649 | 1.52651 | 1.04494 | 1.0688 | 3.23881 | 1.07042 | 4.01839 | 5.84297 | 20.7143 | 4.49488
480 | 1000 | 1.22121 | 1.54953 | 1.04278 | 1.06776 | 3.38506 | 1.07214 | 4.17138 | 6.15949 | 22.4107 | 4.68326
480 | 100 | 1.16788 | 1.01271 | 1.34769 | 1.10044 | 1.42503 | 1.34951 | 1.62228 | 1.59724 | 1.90551 | 1.50909
480 | 120 | 1.12993 | 1.01981 | 1.32653 | 1.09747 | 1.41506 | 1.3253 | 1.65444 | 1.62222 | 1.99275 | 1.51181
480 | 140 | 1.10181 | 1.0238 | 1.30999 | 1.09838 | 1.40851 | 1.30303 | 1.68892 | 1.65324 | 2.07513 | 1.50594
480 | 160 | 1.07994 | 1.02875 | 1.29519 | 1.09622 | 1.40634 | 1.28155 | 1.70338 | 1.68856 | 2.16667 | 1.50763
480 | 180 | 1.06694 | 1.03382 | 1.28149 | 1.0934 | 1.40316 | 1.27204 | 1.72651 | 1.72207 | 2.25 | 1.51056
480 | 200 | 1.05465 | 1.03972 | 1.26833 | 1.09187 | 1.41209 | 1.25246 | 1.73913 | 1.75973 | 2.34676 | 1.52247
480 | 220 | 1.04747 | 1.04384 | 1.25828 | 1.08921 | 1.41221 | 1.23983 | 1.76383 | 1.80645 | 2.45578 | 1.53982
480 | 240 | 1.04102 | 1.05211 | 1.24801 | 1.08953 | 1.41176 | 1.22689 | 1.78894 | 1.85185 | 2.56051 | 1.5522
480 | 260 | 1.03394 | 1.05748 | 1.23615 | 1.08809 | 1.42342 | 1.22059 | 1.80732 | 1.90702 | 2.67753 | 1.57717
480 | 280 | 1.03295 | 1.06224 | 1.22825 | 1.0837 | 1.43249 | 1.20673 | 1.83333 | 1.94895 | 2.79503 | 1.59807
480 | 300 | 1.0269 | 1.07089 | 1.21525 | 1.08432 | 1.44083 | 1.19497 | 1.85475 | 1.98869 | 2.93141 | 1.62621
480 | 320 | 1.02421 | 1.07754 | 1.2083 | 1.08309 | 1.45417 | 1.19008 | 1.88713 | 2.02254 | 3.0679 | 1.65217
480 | 340 | 1.01832 | 1.08551 | 1.19929 | 1.08131 | 1.46784 | 1.19048 | 1.90457 | 2.06673 | 3.20166 | 1.68467
480 | 360 | 1.01452 | 1.0945 | 1.18971 | 1.08005 | 1.48361 | 1.18272 | 1.92932 | 2.10737 | 3.3564 | 1.72524
480 | 380 | 1.00592 | 1.10219 | 1.18133 | 1.0783 | 1.50922 | 1.17778 | 1.96006 | 2.15741 | 3.50427 | 1.75587
480 | 400 | 1.0004 | 1.1138 | 1.17586 | 1.0759 | 1.52989 | 1.17433 | 1.99099 | 2.2037 | 3.64352 | 1.79381
480 | 420 | 0.990523 | 1.12037 | 1.16641 | 1.07543 | 1.56335 | 1.17405 | 2.02052 | 2.24267 | 3.78195 | 1.83
480 | 440 | 0.983372 | 1.12975 | 1.1611 | 1.07345 | 1.59048 | 1.16942 | 2.0596 | 2.29947 | 3.94231 | 1.88321
480 | 460 | 0.980719 | 1.13998 | 1.1562 | 1.0721 | 1.61333 | 1.16667 | 2.09506 | 2.34848 | 4.13793 | 1.92632
480 | 480 | 0.980118 | 1.15047 | 1.14338 | 1.0715 | 1.63354 | 1.16901 | 2.12535 | 2.40773 | 4.36364 | 1.97568
480 | 500 | 0.980041 | 1.16008 | 1.13993 | 1.07005 | 1.66087 | 1.16514 | 2.1646 | 2.46364 | 4.58852 | 2.03501
480 | 520 | 0.982931 | 1.17159 | 1.1351 | 1.06917 | 1.68498 | 1.15789 | 2.21068 | 2.53533 | 4.83459 | 2.09119
480 | 540 | 0.984502 | 1.18323 | 1.1294 | 1.06853 | 1.7094 | 1.15625 | 2.25855 | 2.60423 | 5.10588 | 2.15315
480 | 560 | 0.986015 | 1.19512 | 1.12381 | 1.06785 | 1.7482 | 1.1551 | 2.301 | 2.66978 | 5.38603 | 2.2129
480 | 580 | 0.990165 | 1.20931 | 1.11689 | 1.06652 | 1.78451 | 1.152 | 2.3417 | 2.74686 | 5.70201 | 2.28704
480 | 600 | 0.994255 | 1.21884 | 1.11467 | 1.06568 | 1.81604 | 1.14983 | 2.39542 | 2.84148 | 6.02679 | 2.36074
480 | 620 | 0.998176 | 1.23151 | 1.11009 | 1.06467 | 1.8543 | 1.15068 | 2.4585 | 2.92536 | 6.38889 | 2.44782
480 | 640 | 1.0035 | 1.24676 | 1.10348 | 1.06414 | 1.90654 | 1.14286 | 2.5065 | 3.02671 | 6.78186 | 2.52174
480 | 660 | 1.01049 | 1.25927 | 1.10024 | 1.06417 | 1.95795 | 1.14062 | 2.56252 | 3.11502 | 7.19799 | 2.607
480 | 680 | 1.01599 | 1.27301 | 1.09593 | 1.06379 | 2.00371 | 1.1408 | 2.62384 | 3.22517 | 7.59067 | 2.70391
480 | 700 | 1.02528 | 1.28766 | 1.08938 | 1.06257 | 2.06562 | 1.14479 | 2.68317 | 3.33023 | 8.07229 | 2.76984
480 | 720 | 1.03323 | 1.30214 | 1.08485 | 1.06277 | 2.12222 | 1.14032 | 2.76552 | 3.44918 | 8.50932 | 2.86689
480 | 740 | 1.04201 | 1.31604 | 1.08302 | 1.06177 | 2.17188 | 1.13287 | 2.84018 | 3.57739 | 9.00962 | 2.94309
480 | 760 | 1.04979 | 1.3313 | 1.07948 | 1.06149 | 2.22794 | 1.12883 | 2.9018 | 3.71242 | 9.62349 | 3.0303
480 | 780 | 1.06006 | 1.34774 | 1.07595 | 1.06135 | 2.29885 | 1.12097 | 2.99206 | 3.85978 | 10.2353 | 3.13378
480 | 800 | 1.0712 | 1.36745 | 1.0714 | 1.06113 | 2.37037 | 1.1117 | 3.07484 | 3.97922 | 10.9225 | 3.23077
480 | 820 | 1.08103 | 1.38169 | 1.06824 | 1.06395 | 2.44726 | 1.10563 | 3.15876 | 4.13882 | 11.6279 | 3.34028
480 | 840 | 1.09448 | 1.40118 | 1.0661 | 1.06274 | 2.53012 | 1.1028 | 3.2446 | 4.30873 | 12.3853 | 3.45418
480 | 860 | 1.10356 | 1.41716 | 1.06256 | 1.06108 | 2.62069 | 1.09689 | 3.34745 | 4.47388 | 13.3187 | 3.56725
480 | 880 | 1.1127 | 1.43617 | 1.06146 | 1.06269 | 2.70988 | 1.09287 | 3.45569 | 4.6604 | 14.229 | 3.6887
480 | 900 | 1.1216 | 1.45187 | 1.05491 | 1.06479 | 2.79646 | 1.08869 | 3.55754 | 4.86607 | 15.2632 | 3.8125
480 | 920 | 1.15703 | 1.4708 | 1.05424 | 1.06379 | 2.91026 | 1.08333 | 3.68317 | 5.10448 | 16.3636 | 3.96789
480 | 940 | 1.1766 | 1.48883 | 1.04981 | 1.06529 | 3.02412 | 1.08434 | 3.79937 | 5.32622 | 17.8218 | 4.15646
480 | 960 | 1.19007 | 1.50936 | 1.04736 | 1.06569 | 3.15364 | 1.07568 | 3.92656 | 5.56918 | 19.3182 | 4.3246
480 | 980 | 1.20649 | 1.52799 | 1.0452 | 1.06679 | 3.2549 | 1.07353 | 4.03923 | 5.86929 | 20.7775 | 4.50301
500 | 1000 | 1.22296 | 1.55131 | 1.04169 | 1.06582 | 3.40606 | 1.07741 | 4.18643 | 6.20326 | 22.4887 | 4.70862
500 | 100 | 1.17009 | 1.01783 | 1.34665 | 1.09658 | 1.42438 | 1.35057 | 1.6228 | 1.60143 | 1.90981 | 1.52308
500 | 120 | 1.13105 | 1.02196 | 1.32799 | 1.09463 | 1.41929 | 1.33099 | 1.64945 | 1.62791 | 1.9927 | 1.51754
500 | 140 | 1.10386 | 1.02585 | 1.31008 | 1.09254 | 1.41237 | 1.30702 | 1.68476 | 1.6568 | 2.07957 | 1.52047
500 | 160 | 1.08262 | 1.0305 | 1.29723 | 1.09084 | 1.41034 | 1.28348 | 1.70486 | 1.69459 | 2.17284 | 1.51914
500 | 180 | 1.06799 | 1.03541 | 1.28446 | 1.091 | 1.40654 | 1.27 | 1.73672 | 1.72132 | 2.26316 | 1.52308
500 | 200 | 1.05634 | 1.04095 | 1.27008 | 1.08945 | 1.41026 | 1.25646 | 1.75161 | 1.76695 | 2.36234 | 1.53659
500 | 220 | 1.04696 | 1.04555 | 1.25931 | 1.08747 | 1.41593 | 1.24402 | 1.77204 | 1.80696 | 2.46207 | 1.54286
500 | 240 | 1.04045 | 1.0509 | 1.24891 | 1.08417 | 1.42331 | 1.22981 | 1.79223 | 1.85089 | 2.56129 | 1.56573
500 | 260 | 1.03539 | 1.05857 | 1.23449 | 1.08243 | 1.42321 | 1.21862 | 1.81897 | 1.8972 | 2.69185 | 1.58824
500 | 280 | 1.03249 | 1.0648 | 1.22683 | 1.08265 | 1.43333 | 1.21164 | 1.84114 | 1.95623 | 2.81513 | 1.60959
500 | 300 | 1.02773 | 1.07273 | 1.21582 | 1.08054 | 1.44186 | 1.2069 | 1.85666 | 1.99806 | 2.93773 | 1.63402
500 | 320 | 1.02356 | 1.07948 | 1.20992 | 1.0791 | 1.45581 | 1.1982 | 1.88595 | 2.03472 | 3.06875 | 1.66154
500 | 340 | 1.01982 | 1.08709 | 1.19926 | 1.07752 | 1.46753 | 1.19578 | 1.91101 | 2.07058 | 3.2207 | 1.70286
500 | 360 | 1.01476 | 1.09498 | 1.19094 | 1.07572 | 1.49091 | 1.18502 | 1.9358 | 2.11915 | 3.37434 | 1.73401
500 | 380 | 1.01192 | 1.10342 | 1.18393 | 1.07524 | 1.50824 | 1.17928 | 1.96976 | 2.1596 | 3.52601 | 1.7698
500 | 400 | 1.006 | 1.11315 | 1.17621 | 1.07397 | 1.52566 | 1.17662 | 1.99582 | 2.21264 | 3.68868 | 1.80505
500 | 420 | 0.999753 | 1.12359 | 1.16649 | 1.07195 | 1.55198 | 1.17288 | 2.02 | 2.2603 | 3.85496 | 1.85263
500 | 440 | 0.988373 | 1.13214 | 1.16031 | 1.07084 | 1.5917 | 1.1674 | 2.05927 | 2.30681 | 3.98533 | 1.89313
500 | 460 | 0.984274 | 1.14046 | 1.15419 | 1.06898 | 1.61836 | 1.16667 | 2.09683 | 2.36601 | 4.16342 | 1.93833
500 | 480 | 0.983268 | 1.15193 | 1.14808 | 1.06848 | 1.64865 | 1.16418 | 2.13462 | 2.42791 | 4.38272 | 1.98413
500 | 500 | 0.981479 | 1.16372 | 1.14261 | 1.06806 | 1.66981 | 1.15534 | 2.171 | 2.47805 | 4.60194 | 2.04566
500 | 520 | 0.982688 | 1.17329 | 1.1363 | 1.06769 | 1.69737 | 1.1599 | 2.21852 | 2.54691 | 4.85496 | 2.10492
500 | 540 | 0.981969 | 1.1855 | 1.13035 | 1.06492 | 1.7256 | 1.15702 | 2.26276 | 2.61935 | 5.11962 | 2.16432
500 | 560 | 0.985539 | 1.19449 | 1.12408 | 1.06455 | 1.75773 | 1.15302 | 2.29266 | 2.69022 | 5.42056 | 2.22819
500 | 580 | 0.991869 | 1.20554 | 1.12093 | 1.06418 | 1.79422 | 1.15493 | 2.35101 | 2.76894 | 5.74344 | 2.29808
500 | 600 | 0.995184 | 1.22211 | 1.11533 | 1.06265 | 1.82828 | 1.15074 | 2.40901 | 2.84691 | 6.09091 | 2.36915
500 | 620 | 0.998154 | 1.23286 | 1.10893 | 1.06372 | 1.87234 | 1.14904 | 2.46148 | 2.93836 | 6.40845 | 2.44094
500 | 640 | 1.00273 | 1.2483 | 1.10511 | 1.06208 | 1.92 | 1.15094 | 2.51101 | 3.02827 | 6.80571 | 2.52958
500 | 660 | 1.01179 | 1.26069 | 1.09747 | 1.0619 | 1.96353 | 1.14876 | 2.57287 | 3.13682 | 7.23549 | 2.61694
500 | 680 | 1.01742 | 1.27443 | 1.09553 | 1.06069 | 2.01581 | 1.14595 | 2.62727 | 3.2356 | 7.63158 | 2.71098
500 | 700 | 1.02742 | 1.28908 | 1.08959 | 1.06048 | 2.07821 | 1.14489 | 2.7 | 3.35135 | 8.08943 | 2.80165
500 | 720 | 1.03055 | 1.30483 | 1.08872 | 1.05919 | 2.13386 | 1.13966 | 2.7672 | 3.47193 | 8.60759 | 2.86722
500 | 740 | 1.04154 | 1.31793 | 1.08188 | 1.0592 | 2.19444 | 1.13447 | 2.84946 | 3.60352 | 9.09804 | 2.95798
500 | 760 | 1.05086 | 1.335 | 1.07991 | 1.06065 | 2.25 | 1.125 | 2.91695 | 3.73865 | 9.6789 | 3.05288
500 | 780 | 1.06022 | 1.35054 | 1.07631 | 1.05945 | 2.31195 | 1.11814 | 2.98793 | 3.86434 | 10.2864 | 3.14138
500 | 800 | 1.07058 | 1.36692 | 1.0732 | 1.05838 | 2.38619 | 1.11732 | 3.08231 | 4.00545 | 10.9738 | 3.25373
500 | 820 | 1.08281 | 1.38272 | 1.06803 | 1.06107 | 2.45536 | 1.10294 | 3.17406 | 4.1529 | 11.7751 | 3.36691
500 | 840 | 1.09244 | 1.40022 | 1.06602 | 1.06022 | 2.54777 | 1.10784 | 3.25606 | 4.323 | 12.5234 | 3.46833
500 | 860 | 1.10285 | 1.4207 | 1.06201 | 1.06116 | 2.63182 | 1.0974 | 3.36448 | 4.49923 | 13.3976 | 3.58974
500 | 880 | 1.11829 | 1.43687 | 1.05811 | 1.06157 | 2.73203 | 1.09359 | 3.46525 | 4.68271 | 14.3365 | 3.71429
500 | 900 | 1.12821 | 1.45445 | 1.05474 | 1.06201 | 2.81308 | 1.08796 | 3.56605 | 4.89097 | 15.3817 | 3.82637
500 | 920 | 1.13364 | 1.47338 | 1.05648 | 1.063 | 2.9364 | 1.08385 | 3.68479 | 5.11136 | 16.4815 | 3.98578
500 | 940 | 1.17678 | 1.49347 | 1.04966 | 1.06389 | 3.05284 | 1.0795 | 3.81752 | 5.3625 | 17.7711 | 4.14685
500 | 960 | 1.19056 | 1.51237 | 1.0477 | 1.06413 | 3.15341 | 1.0791 | 3.91599 | 5.625 | 19.2751 | 4.33472
500 | 980 | 1.20629 | 1.53135 | 1.04514 | 1.06517 | 3.27273 | 1.07692 | 4.04804 | 5.89676 | 20.8992 | 4.51863
520 | 1000 | 1.22387 | 1.55484 | 1.04702 | 1.06539 | 3.41401 | 1.0744 | 4.16984 | 6.23872 | 22.6267 | 4.71154
520 | 100 | 1.1746 | 1.02045 | 1.34557 | 1.08975 | 1.4261 | 1.34694 | 1.61939 | 1.60777 | 1.91444 | 1.53757
520 | 120 | 1.13343 | 1.02403 | 1.32673 | 1.09142 | 1.42029 | 1.33058 | 1.653 | 1.63593 | 1.99265 | 1.53922
520 | 140 | 1.10494 | 1.02786 | 1.31144 | 1.09101 | 1.41562 | 1.30479 | 1.69278 | 1.66451 | 2.09854 | 1.5316
520 | 160 | 1.08479 | 1.03302 | 1.29876 | 1.08662 | 1.41322 | 1.29321 | 1.71005 | 1.69779 | 2.17427 | 1.53158
520 | 180 | 1.06967 | 1.03795 | 1.28348 | 1.08666 | 1.40884 | 1.2748 | 1.73059 | 1.73755 | 2.26549 | 1.53782
520 | 200 | 1.05803 | 1.04204 | 1.27304 | 1.0845 | 1.41353 | 1.2578 | 1.75692 | 1.77215 | 2.36984 | 1.54967
520 | 220 | 1.04686 | 1.04868 | 1.25958 | 1.0822 | 1.41393 | 1.24933 | 1.77714 | 1.81032 | 2.47552 | 1.55831
520 | 240 | 1.04103 | 1.05471 | 1.24744 | 1.08188 | 1.42254 | 1.23529 | 1.79493 | 1.85055 | 2.58553 | 1.58029
520 | 260 | 1.03524 | 1.06201 | 1.23707 | 1.07955 | 1.42607 | 1.22422 | 1.82455 | 1.89683 | 2.69461 | 1.59806
520 | 280 | 1.03239 | 1.06931 | 1.22872 | 1.07795 | 1.43396 | 1.21512 | 1.83506 | 1.95841 | 2.8145 | 1.62271
520 | 300 | 1.02752 | 1.07538 | 1.22112 | 1.07658 | 1.44569 | 1.20301 | 1.86425 | 1.99461 | 2.95167 | 1.64835
520 | 320 | 1.02263 | 1.08248 | 1.21081 | 1.0745 | 1.45833 | 1.19608 | 1.89259 | 2.04009 | 3.08917 | 1.68033
520 | 340 | 1.02059 | 1.08953 | 1.20034 | 1.07342 | 1.47826 | 1.19363 | 1.91522 | 2.07574 | 3.22961 | 1.70496
520 | 360 | 1.01945 | 1.09844 | 1.19155 | 1.07219 | 1.48744 | 1.18709 | 1.94348 | 2.12324 | 3.39286 | 1.74377
520 | 380 | 1.0142 | 1.10633 | 1.18488 | 1.0717 | 1.51049 | 1.1828 | 1.97186 | 2.17295 | 3.55882 | 1.77865
520 | 400 | 1.01029 | 1.1111 | 1.17517 | 1.06958 | 1.52335 | 1.17598 | 2.00064 | 2.21805 | 3.70813 | 1.82129
520 | 420 | 1.0064 | 1.1252 | 1.16608 | 1.06747 | 1.55014 | 1.17455 | 2.03829 | 2.2695 | 3.89147 | 1.86188
520 | 440 | 0.998616 | 1.13347 | 1.16481 | 1.06847 | 1.57736 | 1.16981 | 2.06616 | 2.32894 | 4.06211 | 1.904
520 | 460 | 0.989326 | 1.14555 | 1.1555 | 1.06556 | 1.62105 | 1.17178 | 2.09636 | 2.38163 | 4.19802 | 1.94925
520 | 480 | 0.983833 | 1.15354 | 1.14794 | 1.0662 | 1.65441 | 1.168 | 2.14029 | 2.4323 | 4.42006 | 2.00997
520 | 500 | 0.984686 | 1.16495 | 1.1448 | 1.06314 | 1.67518 | 1.16183 | 2.17771 | 2.4965 | 4.63861 | 2.05728
520 | 520 | 0.983614 | 1.17611 | 1.13602 | 1.06431 | 1.7094 | 1.16194 | 2.21766 | 2.56511 | 4.86822 | 2.11644
520 | 540 | 0.985674 | 1.18804 | 1.13048 | 1.06289 | 1.73559 | 1.15789 | 2.25962 | 2.63285 | 5.14599 | 2.17647
520 | 560 | 0.988375 | 1.19865 | 1.12547 | 1.06223 | 1.76944 | 1.15525 | 2.30436 | 2.71096 | 5.43726 | 2.23776
520 | 580 | 0.990649 | 1.21239 | 1.12032 | 1.06132 | 1.80233 | 1.15179 | 2.36227 | 2.78533 | 5.75668 | 2.31463
520 | 600 | 0.995599 | 1.22384 | 1.11346 | 1.06105 | 1.84239 | 1.15564 | 2.40485 | 2.8694 | 6.08295 | 2.39255
520 | 620 | 0.999451 | 1.237 | 1.10794 | 1.06105 | 1.89313 | 1.15228 | 2.46417 | 2.95594 | 6.46763 | 2.45399
520 | 640 | 1.00622 | 1.24998 | 1.10507 | 1.06018 | 1.9317 | 1.1457 | 2.52335 | 3.04682 | 6.84152 | 2.54094
520 | 660 | 1.01186 | 1.2617 | 1.1001 | 1.05901 | 1.97901 | 1.14783 | 2.58013 | 3.15 | 7.27431 | 2.62762
520 | 680 | 1.01721 | 1.27754 | 1.09571 | 1.0589 | 2.03165 | 1.15034 | 2.64338 | 3.26055 | 7.6738 | 2.71856
520 | 700 | 1.02563 | 1.29212 | 1.09352 | 1.05855 | 2.09226 | 1.14649 | 2.71589 | 3.37845 | 8.1405 | 2.80342
520 | 720 | 1.03308 | 1.30602 | 1.08945 | 1.05926 | 2.14644 | 1.1409 | 2.78198 | 3.49671 | 8.58974 | 2.87971
520 | 740 | 1.04131 | 1.32161 | 1.08716 | 1.05802 | 2.2 | 1.13333 | 2.85567 | 3.6214 | 9.18 | 2.96875
520 | 760 | 1.05196 | 1.33607 | 1.08024 | 1.06 | 2.26667 | 1.12795 | 2.93257 | 3.74928 | 9.73602 | 3.0597
520 | 780 | 1.06155 | 1.35226 | 1.07608 | 1.05621 | 2.32667 | 1.11947 | 3.00094 | 3.89184 | 10.3641 | 3.16071
520 | 800 | 1.07238 | 1.37144 | 1.07204 | 1.05842 | 2.39601 | 1.11696 | 3.08895 | 4.02579 | 11.0266 | 3.25641
520 | 820 | 1.08259 | 1.38749 | 1.06983 | 1.05762 | 2.48227 | 1.1 | 3.17384 | 4.1852 | 11.7964 | 3.37037
520 | 840 | 1.09584 | 1.40644 | 1.06692 | 1.05921 | 2.55892 | 1.10542 | 3.26765 | 4.33865 | 12.5472 | 3.48339
520 | 860 | 1.10554 | 1.4218 | 1.06292 | 1.05921 | 2.64423 | 1.09796 | 3.36372 | 4.52265 | 13.494 | 3.60809
520 | 880 | 1.11918 | 1.43948 | 1.05793 | 1.05998 | 2.74483 | 1.09239 | 3.47431 | 4.71871 | 14.4578 | 3.71882
520 | 900 | 1.13016 | 1.45658 | 1.0567 | 1.06039 | 2.84158 | 1.08717 | 3.57646 | 4.93453 | 15.5039 | 3.85382
520 | 920 | 1.13876 | 1.47573 | 1.0518 | 1.06041 | 2.94707 | 1.08795 | 3.70554 | 5.14685 | 16.5625 | 4
520 | 940 | 1.14324 | 1.49548 | 1.04967 | 1.06147 | 3.06418 | 1.08333 | 3.812 | 5.37871 | 17.8389 | 4.13669
520 | 960 | 1.18979 | 1.51336 | 1.05048 | 1.06361 | 3.18318 | 1.07692 | 3.94105 | 5.65657 | 19.398 | 4.34084
520 | 980 | 1.20639 | 1.53163 | 1.04525 | 1.06447 | 3.29694 | 1.072 | 4.05219 | 5.92388 | 20.9392 | 4.528
540 | 1000 | 1.22442 | 1.55668 | 1.0473 | 1.06523 | 3.44595 | 1.07446 | 4.18491 | 6.27101 | 22.7103 | 4.71464
540 | 100 | 1.17587 | 1.02319 | 1.34918 | 1.08696 | 1.42721 | 1.35484 | 1.61974 | 1.61361 | 1.91398 | 1.54545
540 | 120 | 1.13943 | 1.02712 | 1.32823 | 1.08384 | 1.42433 | 1.33981 | 1.66438 | 1.64265 | 2 | 1.5393
540 | 140 | 1.10704 | 1.02991 | 1.30874 | 1.08617 | 1.41667 | 1.31361 | 1.69189 | 1.66926 | 2.08103 | 1.54399
540 | 160 | 1.08772 | 1.03664 | 1.29704 | 1.08279 | 1.42079 | 1.29412 | 1.72056 | 1.7043 | 2.18487 | 1.54783
540 | 180 | 1.07125 | 1.04028 | 1.28242 | 1.08234 | 1.41176 | 1.27778 | 1.74454 | 1.73692 | 2.26786 | 1.553
540 | 200 | 1.05882 | 1.04552 | 1.27123 | 1.08051 | 1.41228 | 1.26353 | 1.7624 | 1.77497 | 2.3775 | 1.56115
540 | 220 | 1.04795 | 1.05356 | 1.25997 | 1.07913 | 1.41667 | 1.24925 | 1.78269 | 1.81129 | 2.47703 | 1.57542
540 | 240 | 1.0419 | 1.05599 | 1.2498 | 1.07747 | 1.42208 | 1.23938 | 1.79888 | 1.85053 | 2.57616 | 1.59247
540 | 260 | 1.0346 | 1.06226 | 1.24092 | 1.07643 | 1.42667 | 1.22277 | 1.83138 | 1.89593 | 2.70631 | 1.61039
540 | 280 | 1.03193 | 1.0704 | 1.23027 | 1.0745 | 1.43731 | 1.21795 | 1.84541 | 1.94562 | 2.82937 | 1.63922
540 | 300 | 1.02833 | 1.07712 | 1.22201 | 1.0738 | 1.44726 | 1.20661 | 1.87671 | 2.00423 | 2.96226 | 1.66082
540 | 320 | 1.02417 | 1.08361 | 1.2076 | 1.07162 | 1.45349 | 1.19914 | 1.89625 | 2.05232 | 3.09677 | 1.68696
540 | 340 | 1.02211 | 1.09091 | 1.20178 | 1.07043 | 1.47581 | 1.19529 | 1.92055 | 2.08505 | 3.24619 | 1.71795
540 | 360 | 1.0179 | 1.10207 | 1.19298 | 1.06908 | 1.48438 | 1.19031 | 1.94558 | 2.13425 | 3.41198 | 1.75376
540 | 380 | 1.01419 | 1.10741 | 1.18482 | 1.06784 | 1.50619 | 1.18372 | 1.97911 | 2.17718 | 3.55224 | 1.79121
540 | 400 | 1.0138 | 1.11714 | 1.17694 | 1.06735 | 1.52575 | 1.17771 | 2.00678 | 2.22527 | 3.74146 | 1.832
540 | 420 | 1.00848 | 1.12852 | 1.17213 | 1.06663 | 1.54762 | 1.17578 | 2.03978 | 2.2835 | 3.92126 | 1.87791
540 | 440 | 1.00479 | 1.13726 | 1.16151 | 1.0641 | 1.57438 | 1.17259 | 2.06897 | 2.3322 | 4.10354 | 1.92437
540 | 460 | 0.99808 | 1.14512 | 1.15631 | 1.06219 | 1.6092 | 1.17105 | 2.11153 | 2.39006 | 4.28571 | 1.97098
540 | 480 | 0.989046 | 1.15597 | 1.14772 | 1.06267 | 1.656 | 1.17094 | 2.1457 | 2.44966 | 4.44089 | 2.01739
540 | 500 | 0.986885 | 1.16746 | 1.14171 | 1.06184 | 1.68701 | 1.1615 | 2.18925 | 2.51412 | 4.65829 | 2.06733
540 | 520 | 0.98676 | 1.17807 | 1.1372 | 1.06199 | 1.71296 | 1.16379 | 2.23182 | 2.57784 | 4.93651 | 2.125
540 | 540 | 0.987411 | 1.18965 | 1.13133 | 1.05979 | 1.74624 | 1.16045 | 2.26987 | 2.64989 | 5.18564 | 2.18367
