# m0 | m12 | xsec in pb!
420  | 340  | 0.4171
420  | 360  | 0.3035
420  | 380  | 0.2233
420  | 400  | 0.1662
420  | 420  | 0.1241
420  | 440  | 0.0945
420  | 460  | 0.0714
420  | 480  | 0.0548
420  | 500  | 0.0420
420  | 520  | 0.0329
420  | 540  | 0.0256
420  | 560  | 0.0202
420  | 580  | 0.0158
420  | 600  | 0.0126
420  | 620  | 0.0101
420  | 640  | 0.0081
420  | 660  | 0.0065
420  | 680  | 0.0053
420  | 700  | 0.0043
420  | 720  | 0.0035
420  | 740  | 0.0029
420  | 760  | 0.0024
420  | 780  | 0.0020
420  | 800  | 0.0016
420  | 820  | 0.0014
420  | 840  | 0.0012
420  | 860  | 0.0010
420  | 880  | 0.0008
420  | 900  | 0.0007
420  | 920  | 0.0006
420  | 940  | 0.0005
420  | 960  | 0.0004
420  | 980  | 0.0004
440  | 1000 | 0.0003
440  | 100  | 189.7000
440  | 120  | 60.9600
440  | 140  | 28.5900
440  | 160  | 15.6200
440  | 180  | 9.0920
440  | 200  | 5.6360
440  | 220  | 3.6300
440  | 240  | 2.3270
440  | 260  | 1.6140
440  | 280  | 1.1050
440  | 300  | 0.7804
440  | 320  | 0.5603
440  | 340  | 0.3996
440  | 360  | 0.2932
440  | 380  | 0.2165
440  | 400  | 0.1600
440  | 420  | 0.1198
440  | 440  | 0.0915
440  | 460  | 0.0696
440  | 480  | 0.0532
440  | 500  | 0.0412
440  | 520  | 0.0320
440  | 540  | 0.0249
440  | 560  | 0.0197
440  | 580  | 0.0157
440  | 600  | 0.0124
440  | 620  | 0.0098
440  | 640  | 0.0079
440  | 660  | 0.0064
440  | 680  | 0.0052
440  | 700  | 0.0042
440  | 720  | 0.0035
440  | 740  | 0.0028
440  | 760  | 0.0023
440  | 780  | 0.0019
440  | 800  | 0.0016
440  | 820  | 0.0013
440  | 840  | 0.0011
440  | 860  | 0.0010
440  | 880  | 0.0008
440  | 900  | 0.0007
440  | 920  | 0.0006
440  | 940  | 0.0005
440  | 960  | 0.0004
440  | 980  | 0.0004
460  | 1000 | 0.0003
460  | 100  | 178.0000
460  | 120  | 58.1000
460  | 140  | 27.3100
460  | 160  | 14.7300
460  | 180  | 8.6840
460  | 200  | 5.3470
460  | 220  | 3.4570
460  | 240  | 2.2850
460  | 260  | 1.5160
460  | 280  | 1.0580
460  | 300  | 0.7534
460  | 320  | 0.5383
460  | 340  | 0.3887
460  | 360  | 0.2837
460  | 380  | 0.2091
460  | 400  | 0.1553
460  | 420  | 0.1168
460  | 440  | 0.0887
460  | 460  | 0.0676
460  | 480  | 0.0520
460  | 500  | 0.0400
460  | 520  | 0.0314
460  | 540  | 0.0243
460  | 560  | 0.0192
460  | 580  | 0.0152
460  | 600  | 0.0121
460  | 620  | 0.0096
460  | 640  | 0.0078
460  | 660  | 0.0063
460  | 680  | 0.0051
460  | 700  | 0.0042
460  | 720  | 0.0034
460  | 740  | 0.0028
460  | 760  | 0.0023
460  | 780  | 0.0019
460  | 800  | 0.0016
460  | 820  | 0.0013
460  | 840  | 0.0011
460  | 860  | 0.0009
460  | 880  | 0.0008
460  | 900  | 0.0007
460  | 920  | 0.0006
460  | 940  | 0.0005
460  | 960  | 0.0004
460  | 980  | 0.0004
480  | 1000 | 0.0003
480  | 100  | 168.0000
480  | 120  | 55.5000
480  | 140  | 26.1200
480  | 160  | 13.9800
480  | 180  | 8.2880
480  | 200  | 5.0950
480  | 220  | 3.2790
480  | 240  | 2.1640
480  | 260  | 1.4750
480  | 280  | 1.0100
480  | 300  | 0.7108
480  | 320  | 0.5162
480  | 340  | 0.3751
480  | 360  | 0.2739
480  | 380  | 0.2022
480  | 400  | 0.1509
480  | 420  | 0.1134
480  | 440  | 0.0856
480  | 460  | 0.0658
480  | 480  | 0.0504
480  | 500  | 0.0393
480  | 520  | 0.0305
480  | 540  | 0.0239
480  | 560  | 0.0188
480  | 580  | 0.0149
480  | 600  | 0.0118
480  | 620  | 0.0095
480  | 640  | 0.0077
480  | 660  | 0.0061
480  | 680  | 0.0050
480  | 700  | 0.0041
480  | 720  | 0.0033
480  | 740  | 0.0027
480  | 760  | 0.0022
480  | 780  | 0.0019
480  | 800  | 0.0016
480  | 820  | 0.0013
480  | 840  | 0.0011
480  | 860  | 0.0009
480  | 880  | 0.0008
480  | 900  | 0.0006
480  | 920  | 0.0005
480  | 940  | 0.0005
480  | 960  | 0.0004
480  | 980  | 0.0003
500  | 1000 | 0.0003
500  | 100  | 160.5000
500  | 120  | 53.4300
500  | 140  | 24.9500
500  | 160  | 13.5400
500  | 180  | 7.8910
500  | 200  | 4.8450
500  | 220  | 3.1430
500  | 240  | 2.0760
500  | 260  | 1.4130
500  | 280  | 0.9593
500  | 300  | 0.6824
500  | 320  | 0.4937
500  | 340  | 0.3595
500  | 360  | 0.2636
500  | 380  | 0.1961
500  | 400  | 0.1453
500  | 420  | 0.1100
500  | 440  | 0.0837
500  | 460  | 0.0642
500  | 480  | 0.0491
500  | 500  | 0.0382
500  | 520  | 0.0298
500  | 540  | 0.0234
500  | 560  | 0.0185
500  | 580  | 0.0146
500  | 600  | 0.0117
500  | 620  | 0.0093
500  | 640  | 0.0074
500  | 660  | 0.0061
500  | 680  | 0.0049
500  | 700  | 0.0040
500  | 720  | 0.0033
500  | 740  | 0.0027
500  | 760  | 0.0022
500  | 780  | 0.0018
500  | 800  | 0.0015
500  | 820  | 0.0013
500  | 840  | 0.0011
500  | 860  | 0.0009
500  | 880  | 0.0008
500  | 900  | 0.0006
500  | 920  | 0.0005
500  | 940  | 0.0005
500  | 960  | 0.0004
500  | 980  | 0.0003
520  | 1000 | 0.0003
520  | 100  | 152.3000
520  | 120  | 51.4100
520  | 140  | 23.8200
520  | 160  | 12.8800
520  | 180  | 7.5050
520  | 200  | 4.6400
520  | 220  | 2.9840
520  | 240  | 1.9930
520  | 260  | 1.3550
520  | 280  | 0.9395
520  | 300  | 0.6530
520  | 320  | 0.4762
520  | 340  | 0.3464
520  | 360  | 0.2530
520  | 380  | 0.1889
520  | 400  | 0.1412
520  | 420  | 0.1071
520  | 440  | 0.0813
520  | 460  | 0.0622
520  | 480  | 0.0482
520  | 500  | 0.0373
520  | 520  | 0.0289
520  | 540  | 0.0229
520  | 560  | 0.0180
520  | 580  | 0.0143
520  | 600  | 0.0114
520  | 620  | 0.0092
520  | 640  | 0.0074
520  | 660  | 0.0059
520  | 680  | 0.0048
520  | 700  | 0.0040
520  | 720  | 0.0032
520  | 740  | 0.0027
520  | 760  | 0.0022
520  | 780  | 0.0018
520  | 800  | 0.0015
520  | 820  | 0.0013
520  | 840  | 0.0010
520  | 860  | 0.0009
520  | 880  | 0.0007
520  | 900  | 0.0006
520  | 920  | 0.0005
520  | 940  | 0.0004
520  | 960  | 0.0004
520  | 980  | 0.0003
540  | 1000 | 0.0003
540  | 100  | 146.3000
540  | 120  | 49.3700
540  | 140  | 22.9900
540  | 160  | 12.3300
540  | 180  | 7.2040
540  | 200  | 4.4440
540  | 220  | 2.8670
540  | 240  | 1.8950
540  | 260  | 1.2920
540  | 280  | 0.9006
540  | 300  | 0.6190
540  | 320  | 0.4534
540  | 340  | 0.3345
540  | 360  | 0.2465
540  | 380  | 0.1819
540  | 400  | 0.1373
540  | 420  | 0.1037
540  | 440  | 0.0790
540  | 460  | 0.0607
540  | 480  | 0.0468
540  | 500  | 0.0365
540  | 520  | 0.0284
540  | 540  | 0.0223
540  | 560  | 0.0176
540  | 580  | 0.0140
540  | 600  | 0.0112
540  | 620  | 0.0090
540  | 640  | 0.0072
540  | 660  | 0.0058
540  | 680  | 0.0047
540  | 700  | 0.0039
540  | 720  | 0.0032
540  | 740  | 0.0026
540  | 760  | 0.0022
540  | 780  | 0.0018
540  | 800  | 0.0015
540  | 820  | 0.0012
540  | 840  | 0.0010
540  | 860  | 0.0009
540  | 880  | 0.0007
540  | 900  | 0.0006
540  | 920  | 0.0005
540  | 940  | 0.0004
540  | 960  | 0.0004
540  | 980  | 0.0003
560  | 1000 | 0.0003
560  | 100  | 139.0000
560  | 120  | 47.6500
560  | 140  | 22.2200
560  | 160  | 11.9600
560  | 180  | 6.9360
560  | 200  | 4.2630
560  | 220  | 2.7350
560  | 240  | 1.8250
560  | 260  | 1.2460
560  | 280  | 0.8726
560  | 300  | 0.6168
560  | 320  | 0.4352
560  | 340  | 0.3220
560  | 360  | 0.2387
560  | 380  | 0.1772
560  | 400  | 0.1327
560  | 420  | 0.1010
560  | 440  | 0.0766
560  | 460  | 0.0591
560  | 480  | 0.0455
560  | 500  | 0.0356
560  | 520  | 0.0278
560  | 540  | 0.0219
560  | 560  | 0.0174
560  | 580  | 0.0138
560  | 600  | 0.0110
560  | 620  | 0.0089
560  | 640  | 0.0071
560  | 660  | 0.0058
560  | 680  | 0.0047
560  | 700  | 0.0038
560  | 720  | 0.0031
560  | 740  | 0.0026
560  | 760  | 0.0021
560  | 780  | 0.0018
560  | 800  | 0.0015
560  | 820  | 0.0012
560  | 840  | 0.0010
560  | 860  | 0.0009
560  | 880  | 0.0007
560  | 900  | 0.0006
560  | 920  | 0.0005
560  | 940  | 0.0004
560  | 960  | 0.0004
560  | 980  | 0.0003
580  | 1000 | 0.0003
580  | 100  | 134.1000
580  | 120  | 46.4200
580  | 140  | 21.5300
580  | 160  | 11.4400
580  | 180  | 6.6620
580  | 200  | 4.1090
580  | 220  | 2.6380
580  | 240  | 1.7570
580  | 260  | 1.2010
580  | 280  | 0.8411
580  | 300  | 0.5942
580  | 320  | 0.4302
580  | 340  | 0.3100
580  | 360  | 0.2300
580  | 380  | 0.1720
580  | 400  | 0.1290
580  | 420  | 0.0977
580  | 440  | 0.0746
580  | 460  | 0.0575
580  | 480  | 0.0445
580  | 500  | 0.0348
580  | 520  | 0.0272
580  | 540  | 0.0216
580  | 560  | 0.0170
580  | 580  | 0.0136
580  | 600  | 0.0109
580  | 620  | 0.0087
580  | 640  | 0.0071
580  | 660  | 0.0057
580  | 680  | 0.0046
580  | 700  | 0.0038
580  | 720  | 0.0031
580  | 740  | 0.0025
580  | 760  | 0.0021
580  | 780  | 0.0018
580  | 800  | 0.0014
580  | 820  | 0.0012
580  | 840  | 0.0010
580  | 860  | 0.0008
580  | 880  | 0.0007
580  | 900  | 0.0006
580  | 920  | 0.0005
580  | 940  | 0.0004
580  | 960  | 0.0004
580  | 980  | 0.0003
600  | 1000 | 0.0003
600  | 100  | 130.1000
600  | 120  | 45.0600
600  | 140  | 20.8500
600  | 160  | 11.0900
600  | 180  | 6.4240
600  | 200  | 3.9270
600  | 220  | 2.5460
600  | 240  | 1.6910
600  | 260  | 1.1610
600  | 280  | 0.8016
600  | 300  | 0.5727
600  | 320  | 0.4151
600  | 340  | 0.2966
600  | 360  | 0.2235
600  | 380  | 0.1668
600  | 400  | 0.1254
600  | 420  | 0.0951
600  | 440  | 0.0731
600  | 460  | 0.0567
600  | 480  | 0.0437
600  | 500  | 0.0340
600  | 520  | 0.0267
600  | 540  | 0.0212
600  | 560  | 0.0167
600  | 580  | 0.0133
600  | 600  | 0.0107
600  | 620  | 0.0086
600  | 640  | 0.0069
600  | 660  | 0.0056
600  | 680  | 0.0046
600  | 700  | 0.0037
600  | 720  | 0.0031
600  | 740  | 0.0025
600  | 760  | 0.0021
600  | 780  | 0.0017
600  | 800  | 0.0014
600  | 820  | 0.0012
600  | 840  | 0.0010
600  | 860  | 0.0008
600  | 880  | 0.0007
600  | 900  | 0.0006
600  | 920  | 0.0005
600  | 940  | 0.0004
600  | 960  | 0.0004
600  | 980  | 0.0003
60   | 100  | 2028.0000
60   | 120  | 198.4000
60   | 140  | 89.4800
60   | 160  | 45.6000
60   | 180  | 25.1300
60   | 200  | 14.4500
60   | 220  | 8.8000
60   | 240  | 5.4920
60   | 260  | 3.5280
60   | 280  | 2.3340
60   | 300  | 1.5830
60   | 320  | 1.0900
60   | 340  | 0.7650
60   | 360  | 0.5419
620  | 1000 | 0.0003
620  | 100  | 125.1000
620  | 120  | 43.6900
620  | 140  | 20.2300
620  | 160  | 10.7600
620  | 180  | 6.1700
620  | 200  | 3.8220
620  | 220  | 2.4460
620  | 240  | 1.6270
620  | 260  | 1.1140
620  | 280  | 0.7799
620  | 300  | 0.5539
620  | 320  | 0.3977
620  | 340  | 0.2944
620  | 360  | 0.2148
620  | 380  | 0.1606
620  | 400  | 0.1221
620  | 420  | 0.0926
620  | 440  | 0.0713
620  | 460  | 0.0551
620  | 480  | 0.0427
620  | 500  | 0.0335
620  | 520  | 0.0262
620  | 540  | 0.0207
620  | 560  | 0.0165
620  | 580  | 0.0131
620  | 600  | 0.0105
620  | 620  | 0.0084
620  | 640  | 0.0068
620  | 660  | 0.0055
620  | 680  | 0.0045
620  | 700  | 0.0037
620  | 720  | 0.0030
620  | 740  | 0.0025
620  | 760  | 0.0021
620  | 780  | 0.0017
620  | 800  | 0.0014
620  | 820  | 0.0012
620  | 840  | 0.0010
620  | 860  | 0.0008
620  | 880  | 0.0007
620  | 900  | 0.0006
620  | 920  | 0.0005
620  | 940  | 0.0004
620  | 960  | 0.0004
620  | 980  | 0.0003
640  | 1000 | 0.0003
640  | 100  | 121.1000
640  | 120  | 42.4100
640  | 140  | 19.7100
640  | 160  | 10.3900
640  | 180  | 6.0210
640  | 200  | 3.6850
640  | 220  | 2.3720
640  | 240  | 1.5730
640  | 260  | 1.0860
640  | 280  | 0.7562
640  | 300  | 0.5368
640  | 320  | 0.3878
640  | 340  | 0.2822
640  | 360  | 0.2097
640  | 380  | 0.1573
640  | 400  | 0.1188
640  | 420  | 0.0906
640  | 440  | 0.0691
640  | 460  | 0.0538
640  | 480  | 0.0417
640  | 500  | 0.0328
640  | 520  | 0.0257
640  | 540  | 0.0205
640  | 560  | 0.0162
640  | 580  | 0.0130
640  | 600  | 0.0104
640  | 620  | 0.0084
640  | 640  | 0.0067
640  | 660  | 0.0055
640  | 680  | 0.0045
640  | 700  | 0.0037
640  | 720  | 0.0030
640  | 740  | 0.0025
640  | 760  | 0.0020
640  | 780  | 0.0017
640  | 800  | 0.0014
640  | 820  | 0.0012
640  | 840  | 0.0010
640  | 860  | 0.0008
640  | 880  | 0.0007
640  | 900  | 0.0006
640  | 920  | 0.0005
640  | 940  | 0.0004
640  | 960  | 0.0004
640  | 980  | 0.0003
660  | 1000 | 0.0003
660  | 100  | 117.8000
660  | 120  | 41.6100
660  | 140  | 19.2500
660  | 160  | 10.1700
660  | 180  | 5.8740
660  | 200  | 3.5860
660  | 220  | 2.2950
660  | 240  | 1.5250
660  | 260  | 1.0440
660  | 280  | 0.7338
660  | 300  | 0.5198
660  | 320  | 0.3783
660  | 340  | 0.2778
660  | 360  | 0.2047
660  | 380  | 0.1533
660  | 400  | 0.1156
660  | 420  | 0.0887
660  | 440  | 0.0679
660  | 460  | 0.0528
660  | 480  | 0.0410
660  | 500  | 0.0320
660  | 520  | 0.0253
660  | 540  | 0.0200
660  | 560  | 0.0159
660  | 580  | 0.0127
660  | 600  | 0.0101
660  | 620  | 0.0082
660  | 640  | 0.0067
660  | 660  | 0.0054
660  | 680  | 0.0044
660  | 700  | 0.0036
660  | 720  | 0.0030
660  | 740  | 0.0024
660  | 760  | 0.0020
660  | 780  | 0.0017
660  | 800  | 0.0014
660  | 820  | 0.0012
660  | 840  | 0.0010
660  | 860  | 0.0008
660  | 880  | 0.0007
660  | 900  | 0.0006
660  | 920  | 0.0005
660  | 940  | 0.0004
660  | 960  | 0.0003
660  | 980  | 0.0003
680  | 1000 | 0.0002
680  | 100  | 114.5000
680  | 120  | 40.7700
680  | 140  | 18.6300
680  | 160  | 9.9230
680  | 180  | 5.6750
680  | 200  | 3.4680
680  | 220  | 2.2210
680  | 240  | 1.4860
680  | 260  | 1.0110
680  | 280  | 0.7100
680  | 300  | 0.5060
680  | 320  | 0.3655
680  | 340  | 0.2674
680  | 360  | 0.1992
680  | 380  | 0.1489
680  | 400  | 0.1130
680  | 420  | 0.0861
680  | 440  | 0.0661
680  | 460  | 0.0515
680  | 480  | 0.0400
680  | 500  | 0.0313
680  | 520  | 0.0249
680  | 540  | 0.0196
680  | 560  | 0.0157
680  | 580  | 0.0126
680  | 600  | 0.0100
680  | 620  | 0.0081
680  | 640  | 0.0066
680  | 660  | 0.0054
680  | 680  | 0.0044
680  | 700  | 0.0036
680  | 720  | 0.0030
680  | 740  | 0.0024
680  | 760  | 0.0020
680  | 780  | 0.0017
680  | 800  | 0.0014
680  | 820  | 0.0012
680  | 840  | 0.0010
680  | 860  | 0.0008
680  | 880  | 0.0007
680  | 900  | 0.0006
680  | 920  | 0.0005
680  | 940  | 0.0004
680  | 960  | 0.0003
680  | 980  | 0.0003
700  | 1000 | 0.0002
700  | 100  | 111.5000
700  | 120  | 39.6600
700  | 140  | 18.2700
700  | 160  | 9.6390
700  | 180  | 5.5680
700  | 200  | 3.3710
700  | 220  | 2.1790
700  | 240  | 1.4450
700  | 260  | 0.9814
700  | 280  | 0.6879
700  | 300  | 0.4931
700  | 320  | 0.3552
700  | 340  | 0.2623
700  | 360  | 0.1946
700  | 380  | 0.1459
700  | 400  | 0.1108
700  | 420  | 0.0842
700  | 440  | 0.0652
700  | 460  | 0.0505
700  | 480  | 0.0393
700  | 500  | 0.0312
700  | 520  | 0.0245
700  | 540  | 0.0194
700  | 560  | 0.0155
700  | 580  | 0.0123
700  | 600  | 0.0099
700  | 620  | 0.0081
700  | 640  | 0.0065
700  | 660  | 0.0053
700  | 680  | 0.0043
700  | 700  | 0.0036
700  | 720  | 0.0029
700  | 740  | 0.0024
700  | 760  | 0.0020
700  | 780  | 0.0016
700  | 800  | 0.0014
700  | 820  | 0.0011
700  | 840  | 0.0010
700  | 860  | 0.0008
700  | 880  | 0.0007
700  | 900  | 0.0006
700  | 920  | 0.0005
700  | 940  | 0.0004
700  | 960  | 0.0003
700  | 980  | 0.0003
720  | 1000 | 0.0002
720  | 100  | 108.9000
720  | 120  | 38.9800
720  | 140  | 17.9100
720  | 160  | 9.4550
720  | 180  | 5.4200
720  | 200  | 3.3080
720  | 220  | 2.1020
720  | 240  | 1.3980
720  | 260  | 0.9565
720  | 280  | 0.6706
720  | 300  | 0.4775
720  | 320  | 0.3454
720  | 340  | 0.2545
720  | 360  | 0.1900
720  | 380  | 0.1342
720  | 400  | 0.1085
720  | 420  | 0.0827
720  | 440  | 0.0639
720  | 460  | 0.0496
720  | 480  | 0.0386
720  | 500  | 0.0304
720  | 520  | 0.0241
720  | 540  | 0.0191
720  | 560  | 0.0153
720  | 580  | 0.0122
720  | 600  | 0.0098
720  | 620  | 0.0079
720  | 640  | 0.0065
720  | 660  | 0.0053
720  | 680  | 0.0043
720  | 700  | 0.0035
720  | 720  | 0.0029
720  | 740  | 0.0024
720  | 760  | 0.0020
720  | 780  | 0.0016
720  | 800  | 0.0014
720  | 820  | 0.0011
720  | 840  | 0.0010
720  | 860  | 0.0008
720  | 880  | 0.0007
720  | 900  | 0.0006
720  | 920  | 0.0005
720  | 940  | 0.0004
720  | 960  | 0.0003
720  | 980  | 0.0003
740  | 1000 | 0.0002
740  | 100  | 107.5000
740  | 120  | 38.2600
740  | 140  | 17.5500
740  | 160  | 9.2320
740  | 180  | 5.3060
740  | 200  | 3.2320
740  | 220  | 2.0690
740  | 240  | 1.3690
740  | 260  | 0.9348
740  | 280  | 0.6553
740  | 300  | 0.4664
740  | 320  | 0.3382
740  | 340  | 0.2492
740  | 360  | 0.1861
740  | 380  | 0.1390
740  | 400  | 0.1056
740  | 420  | 0.0811
740  | 440  | 0.0623
740  | 460  | 0.0488
740  | 480  | 0.0381
740  | 500  | 0.0299
740  | 520  | 0.0236
740  | 540  | 0.0189
740  | 560  | 0.0150
740  | 580  | 0.0121
740  | 600  | 0.0097
740  | 620  | 0.0079
740  | 640  | 0.0064
740  | 660  | 0.0052
740  | 680  | 0.0043
740  | 700  | 0.0035
740  | 720  | 0.0029
740  | 740  | 0.0024
740  | 760  | 0.0020
740  | 780  | 0.0016
740  | 800  | 0.0014
740  | 820  | 0.0011
740  | 840  | 0.0009
740  | 860  | 0.0008
740  | 880  | 0.0007
740  | 900  | 0.0006
740  | 920  | 0.0005
740  | 940  | 0.0004
740  | 960  | 0.0003
740  | 980  | 0.0003
760  | 1000 | 0.0002
760  | 100  | 104.1000
760  | 120  | 37.6900
760  | 140  | 17.2200
760  | 160  | 9.1130
760  | 180  | 5.2190
760  | 200  | 3.1610
760  | 220  | 2.0300
760  | 240  | 1.3380
760  | 260  | 0.9075
760  | 280  | 0.6395
760  | 300  | 0.4562
760  | 320  | 0.3318
760  | 340  | 0.2438
760  | 360  | 0.1822
760  | 380  | 0.1368
760  | 400  | 0.1033
760  | 420  | 0.0793
760  | 440  | 0.0611
760  | 460  | 0.0478
760  | 480  | 0.0375
760  | 500  | 0.0295
760  | 520  | 0.0233
760  | 540  | 0.0186
760  | 560  | 0.0147
760  | 580  | 0.0119
760  | 600  | 0.0096
760  | 620  | 0.0078
760  | 640  | 0.0064
760  | 660  | 0.0052
760  | 680  | 0.0042
760  | 700  | 0.0035
760  | 720  | 0.0029
760  | 740  | 0.0024
760  | 760  | 0.0020
760  | 780  | 0.0016
760  | 800  | 0.0014
760  | 820  | 0.0011
760  | 840  | 0.0009
760  | 860  | 0.0008
760  | 880  | 0.0007
760  | 900  | 0.0006
760  | 920  | 0.0005
760  | 940  | 0.0004
760  | 960  | 0.0003
760  | 980  | 0.0003
780  | 1000 | 0.0002
780  | 100  | 102.0000
780  | 120  | 37.0100
780  | 140  | 17.0600
780  | 160  | 8.9230
780  | 180  | 5.0670
780  | 200  | 3.0880
780  | 220  | 1.9840
780  | 240  | 1.3120
780  | 260  | 0.8964
780  | 280  | 0.6242
780  | 300  | 0.4463
780  | 320  | 0.3228
780  | 340  | 0.2387
780  | 360  | 0.1787
780  | 380  | 0.1335
780  | 400  | 0.1018
780  | 420  | 0.0782
780  | 440  | 0.0604
780  | 460  | 0.0470
780  | 480  | 0.0366
780  | 500  | 0.0292
780  | 520  | 0.0232
780  | 540  | 0.0183
780  | 560  | 0.0147
780  | 580  | 0.0118
780  | 600  | 0.0096
780  | 620  | 0.0077
780  | 640  | 0.0063
780  | 660  | 0.0051
780  | 680  | 0.0042
780  | 700  | 0.0034
780  | 720  | 0.0028
780  | 740  | 0.0024
780  | 760  | 0.0020
780  | 780  | 0.0016
780  | 800  | 0.0014
780  | 820  | 0.0011
780  | 840  | 0.0009
780  | 860  | 0.0008
780  | 880  | 0.0007
780  | 900  | 0.0006
780  | 920  | 0.0005
780  | 940  | 0.0004
780  | 960  | 0.0003
780  | 980  | 0.0003
800  | 1000 | 0.0002
800  | 100  | 100.2000
800  | 120  | 36.4700
800  | 140  | 16.7500
800  | 160  | 8.8050
800  | 180  | 5.0030
800  | 200  | 3.0250
800  | 220  | 1.9380
800  | 240  | 1.2810
800  | 260  | 0.8802
800  | 280  | 0.6123
800  | 300  | 0.4363
800  | 320  | 0.3189
800  | 340  | 0.2338
800  | 360  | 0.1750
800  | 380  | 0.1320
800  | 400  | 0.1003
800  | 420  | 0.0769
800  | 440  | 0.0595
800  | 460  | 0.0465
800  | 480  | 0.0362
800  | 500  | 0.0287
800  | 520  | 0.0228
800  | 540  | 0.0180
800  | 560  | 0.0145
800  | 580  | 0.0117
800  | 600  | 0.0094
800  | 620  | 0.0076
800  | 640  | 0.0063
800  | 660  | 0.0051
800  | 680  | 0.0042
800  | 700  | 0.0034
800  | 720  | 0.0028
800  | 740  | 0.0023
800  | 760  | 0.0019
800  | 780  | 0.0016
800  | 800  | 0.0014
800  | 820  | 0.0011
800  | 840  | 0.0009
800  | 860  | 0.0008
800  | 880  | 0.0007
800  | 900  | 0.0006
800  | 920  | 0.0005
800  | 940  | 0.0004
800  | 960  | 0.0003
800  | 980  | 0.0003
80   | 100  | 1917.0000
80   | 120  | 189.5000
80   | 140  | 85.6900
80   | 160  | 44.1300
80   | 180  | 24.3000
80   | 200  | 14.1700
80   | 220  | 8.5000
80   | 240  | 5.3500
80   | 260  | 3.4470
80   | 280  | 2.2730
80   | 300  | 1.5410
80   | 320  | 1.0630
80   | 340  | 0.7469
80   | 360  | 0.5291
80   | 380  | 0.3842
80   | 400  | 0.2813
80   | 420  | 0.2060
80   | 440  | 0.1544
820  | 1000 | 0.0002
820  | 100  | 99.0300
820  | 120  | 35.8300
820  | 140  | 16.4800
820  | 160  | 8.6730
820  | 180  | 4.9090
820  | 200  | 2.9850
820  | 220  | 1.9110
820  | 240  | 1.2600
820  | 260  | 0.8622
820  | 280  | 0.6006
820  | 300  | 0.4294
820  | 320  | 0.3121
820  | 340  | 0.2294
820  | 360  | 0.1718
820  | 380  | 0.1294
820  | 400  | 0.0984
820  | 420  | 0.0754
820  | 440  | 0.0584
820  | 460  | 0.0457
820  | 480  | 0.0360
820  | 500  | 0.0283
820  | 520  | 0.0225
820  | 540  | 0.0180
820  | 560  | 0.0143
820  | 580  | 0.0116
820  | 600  | 0.0093
820  | 620  | 0.0076
820  | 640  | 0.0062
820  | 660  | 0.0050
820  | 680  | 0.0042
820  | 700  | 0.0034
820  | 720  | 0.0028
820  | 740  | 0.0023
820  | 760  | 0.0019
820  | 780  | 0.0016
820  | 800  | 0.0014
820  | 820  | 0.0011
820  | 840  | 0.0009
820  | 860  | 0.0008
820  | 880  | 0.0007
820  | 900  | 0.0006
820  | 920  | 0.0005
820  | 940  | 0.0004
820  | 960  | 0.0003
820  | 980  | 0.0003
840  | 1000 | 0.0002
840  | 100  | 97.0900
840  | 120  | 35.4900
840  | 140  | 16.3000
840  | 160  | 8.5470
840  | 180  | 4.8590
840  | 200  | 2.9390
840  | 220  | 1.8760
840  | 240  | 1.2340
840  | 260  | 0.8452
840  | 280  | 0.5908
840  | 300  | 0.4210
840  | 320  | 0.3067
840  | 340  | 0.2275
840  | 360  | 0.1687
840  | 380  | 0.1280
840  | 400  | 0.0970
840  | 420  | 0.0716
840  | 440  | 0.0580
840  | 460  | 0.0451
840  | 480  | 0.0354
840  | 500  | 0.0279
840  | 520  | 0.0223
840  | 540  | 0.0178
840  | 560  | 0.0143
840  | 580  | 0.0115
840  | 600  | 0.0093
840  | 620  | 0.0075
840  | 640  | 0.0061
840  | 660  | 0.0050
840  | 680  | 0.0041
840  | 700  | 0.0034
840  | 720  | 0.0028
840  | 740  | 0.0023
840  | 760  | 0.0019
840  | 780  | 0.0016
840  | 800  | 0.0013
840  | 820  | 0.0011
840  | 840  | 0.0009
840  | 860  | 0.0008
840  | 880  | 0.0007
840  | 900  | 0.0006
840  | 920  | 0.0005
840  | 940  | 0.0004
840  | 960  | 0.0003
840  | 980  | 0.0003
860  | 1000 | 0.0002
860  | 100  | 96.0900
860  | 120  | 35.1100
860  | 140  | 16.0500
860  | 160  | 8.4110
860  | 180  | 4.8010
860  | 200  | 2.8930
860  | 220  | 1.8540
860  | 240  | 1.2190
860  | 260  | 0.8348
860  | 280  | 0.5800
860  | 300  | 0.4153
860  | 320  | 0.3024
860  | 340  | 0.2233
860  | 360  | 0.1659
860  | 380  | 0.1262
860  | 400  | 0.0961
860  | 420  | 0.0738
860  | 440  | 0.0572
860  | 460  | 0.0447
860  | 480  | 0.0352
860  | 500  | 0.0277
860  | 520  | 0.0220
860  | 540  | 0.0176
860  | 560  | 0.0141
860  | 580  | 0.0114
860  | 600  | 0.0092
860  | 620  | 0.0075
860  | 640  | 0.0061
860  | 660  | 0.0050
860  | 680  | 0.0041
860  | 700  | 0.0034
860  | 720  | 0.0028
860  | 740  | 0.0023
860  | 760  | 0.0019
860  | 780  | 0.0016
860  | 800  | 0.0013
860  | 820  | 0.0011
860  | 840  | 0.0009
860  | 860  | 0.0008
860  | 880  | 0.0007
860  | 900  | 0.0006
